Customer_ID,account_age_months,avg_order_value,total_orders,days_since_last_purchase,discount_usage_rate,return_rate,customer_support_tickets,loyalty_member,browsing_frequency_per_week,cart_abandonment_rate,product_review_score_avg,engagement_score,satisfaction_score,price_sensitivity_index,churned
80f896cb-2ea3-4e78-8826-74f31859bccc,21,54.88,6,10,0.387,0.1904,2,No,0.3,0.956,3.59,4.8,6.62,5.4,No
35101bea-3b0a-4350-903c-6b8f831a4b25,19,37.99,1,14,0.332,0.02,0,No,5.6,0.302,4.19,6.2,9.12,5.1,No
201ae83a-3c31-47be-8f99-93cfe08c092a,16,78.3,1,43,0.178,0.0144,1,No,4,0.501,4.34,4.22,8.63,3.8,No
c75c58e1-754a-4833-a147-2051a7a305db,28,53.06,1,41,0.49,0.0264,0,Yes,2.5,0.798,2.66,3.82,7.57,6.1,No
ecea425e-14b6-4a5a-b88f-0d8542fa47a3,5,12.8,1,68,0.061,0.004,3,No,1.9,0.706,3.27,2.27,6.26,3.4,Yes
9491a842-3b70-4720-8774-82cb46af86d2,8,40.99,5,48,0.476,0.0728,1,No,5.2,0.856,2.77,4.5,6.86,6.1,No
3be5aebe-f923-4b43-8b77-bbb343f6db86,15,94.65,1,22,0.086,0.044,0,No,4.5,0.442,4.7,5.43,9.55,3,No
111824f7-3c9b-468f-8263-15abbc0b9ae9,54,65.89,41,3,0.136,0.0032,0,No,1.8,0.726,4.37,6.82,9.36,3.6,No
d98362c1-8e68-49c2-8333-98432f475d96,9,49.59,5,14,0.191,0.0424,0,No,1.6,0.848,2.59,5,7.45,4,No
09ee1737-b2b7-43ab-8910-9abbb2d4de4a,18,40.96,10,21,0.232,0.196,1,Yes,1.9,0.704,4.43,4.92,8.11,4.4,No
6b7dcd8a-077f-4c2c-ba71-441edf75ed1f,20,43.09,11,38,0.403,0.0104,0,No,6.2,0.859,3.25,5.53,8.22,5.6,No
dd7ce003-9fc6-4c58-a2a3-c9b9c230c197,36,51.75,1,121,0.34,0.0472,0,No,7.3,0.763,4.63,2.47,9.47,5.1,Yes
77305869-33b8-4681-8204-0f1d1093ee43,45,36.22,34,2,0.467,0.012,1,Yes,3.3,0.438,3.94,7.13,8.23,6.1,No
b2317d66-fbbf-4f6e-9be2-d975229ecb74,59,83.95,1,28,0.389,0.0136,2,No,2.4,0.845,2.46,4.43,6.08,5.2,No
1bf7d828-7320-4e25-80d7-222dd2980fcf,44,54.79,23,3,0.345,0.1776,0,Yes,3.7,0.655,3.33,6.85,7.74,5.1,No
641acc75-6ed9-474b-a993-40d5624634fb,26,101.36,7,34,0.264,0.144,1,Yes,0,0.403,2.91,3.53,6.76,4.2,No
4ff6e400-d119-45b8-9170-6254326b98cb,2,47.3,1,1,0.176,0.0544,0,No,1.1,0.104,4.28,5.35,9.1,3.9,No
bc53f65a-85ee-4c03-8471-4a2fca6d0cf7,38,71.48,20,54,0.076,0.0048,1,No,2.8,0.123,4.1,3.9,8.42,3.1,No
bd75cf0d-6f53-4e33-b9cd-1edca09f4d22,6,75.85,2,23,0.176,0.2664,0,No,5.3,0.369,3.44,5.68,7.55,3.8,No
187fa054-18d1-4b5b-9bd4-b3fc4e9c756b,3,87.02,3,21,0.326,0.1432,2,No,2.8,0.444,3.75,4.98,6.94,4.8,No
d01391c3-2995-457a-ad9a-5d8e62d1338a,21,29.93,16,1,0.526,0.0584,0,No,1.1,0.94,3.82,5.85,8.63,6.5,No
b47fa2dc-d2f5-4354-a950-3ea5b83b2e72,23,251.11,12,72,0.353,0.0504,1,No,8.7,0.412,3.16,4.7,7.33,4,Yes
4afc73ad-0778-47c0-a8c7-a7dd48e8c186,26,62.73,7,39,0.423,0.1968,2,No,3.6,0.92,3.35,4.48,6.36,5.6,No
1991303e-0998-46e2-a36f-03300f2600ac,49,40.46,25,31,0.594,0.0536,0,Yes,1.9,0.421,3.95,4.92,8.77,6.9,No
101137c7-536c-4ba7-a6d7-bdd39977db69,58,93.84,15,42,0.427,0.04,0,No,4.5,0.878,5,4.9,9.87,5.4,No
8fbd51be-c4ae-401d-80f3-45dd05cbda7c,22,105.34,1,46,0.277,0.0192,0,Yes,3.4,0.858,4.57,3.87,9.51,4.3,No
8d5eedd5-3549-494a-86a9-7246d44411c5,20,53.05,6,47,0.317,0.136,2,No,2.9,0.641,3.48,3.82,6.69,4.9,Yes
3914fc25-dc82-4b35-8fa2-82342e20a6ad,45,55,1,2,0.165,0.0032,0,No,0,0.45,4.25,4.93,9.24,3.8,No
97939333-0407-4685-a77d-64137931c01d,30,45.07,16,30,0.324,0.1056,1,No,3.2,0.48,3.41,5.1,7.39,5,No
67e4c0ee-3886-415d-8492-a8a37f1a68a4,60,110.59,1,63,0.823,0.0096,0,No,1.1,0.597,3.95,2.25,8.92,8.1,Yes
73209cff-be90-442d-b84e-802f6d552182,32,64.05,17,12,0.577,0.0104,1,Yes,0.1,0.843,2.56,5,6.86,6.7,No
22551ab4-ccdc-4a46-a402-b7f7364f3d36,48,116.42,25,21,0.339,0.2688,3,No,2.1,0.828,3.66,5.48,5.76,4.7,No
ab7af7d3-e189-4f6f-a7f0-57cf8ea4bd22,2,62.77,1,7,0.24,0.0392,1,Yes,0,0.37,3.4,4.68,7.6,4.3,No
a05b0f47-72ff-4622-98f4-ae7a5e396944,48,22.62,13,2,0.294,0.1104,0,No,3.7,0.508,4.07,6.57,8.7,4.9,No
c167f17e-aba9-46ae-838b-51a7411151ed,40,55.51,21,7,0.14,0.2144,0,Yes,4.4,0.694,2.77,6.82,7.06,3.6,No
a50f0d8e-85bf-48ce-bcbd-cf4945359db5,39,76.54,1,13,0.513,0.0968,0,No,2.1,0.684,2.4,5.08,7.08,6.1,No
8a3ced52-7439-4ea5-a4ff-605e1c8069a5,38,66.1,1,21,0.529,0.0224,2,No,4.7,0.607,3.37,5.55,6.96,6.3,No
e5d36a69-a192-47a9-89e1-9aaf333fb7f6,30,184.33,16,22,0.196,0.0344,0,Yes,2.7,0.45,3.89,5.33,8.78,3.3,No
0bc99da6-f174-4539-b68e-17679bfbe37c,32,71.92,9,5,0.28,0.0224,0,No,1.8,0.721,4.32,5.65,9.25,4.5,No
3985966b-a271-4611-a7e0-deb20272b24f,27,82.35,7,20,0.274,0.1336,0,No,2.2,0.417,4.7,4.97,9.25,4.4,No
d68fc3e3-1243-43e7-891c-67a1822b2df0,12,164.98,7,4,0.133,0.0208,0,No,2.4,0.554,4.74,5.83,9.67,2.9,No
b77e7db9-40e4-41d4-a893-6f3b94e92329,46,57.25,24,6,0.269,0.0144,0,No,2.6,0.63,4.19,6.37,9.14,4.5,No
e4965ad6-1761-47a8-b628-776327001e08,23,68.92,6,24,0.526,0.0232,0,No,1.4,0.447,4.09,4.47,9.01,6.3,No
8c8f20bf-f43a-4c9d-9987-69174cb32d59,15,81.46,12,16,0.395,0.1072,2,No,0.7,0.354,1.61,4.83,4.92,5.3,No
11caf108-6d22-4609-a430-5abce3e48d49,60,52.66,16,12,0.243,0.0216,2,No,0,0.917,4.03,4.93,7.62,4.4,No
23748322-0946-4586-b100-d003a7b8a645,35,78.92,1,3,0.158,0.02,1,No,1.6,0.346,4.19,5.42,8.46,3.6,No
6d162c02-cb2a-451c-aaca-ae82a1b0b873,41,81.97,1,17,0.205,0.0032,1,No,2.8,0.784,1.84,5.12,6.16,3.9,No
ded43d47-8025-4a47-989b-f4b19abc28d6,50,198.38,51,16,0.364,0.152,2,Yes,3,0.359,3.92,6.87,7.08,4.4,No
1290f2ce-dfd6-4e2f-b54e-53e6f121bfdc,43,159.77,11,42,0.456,0.2768,2,Yes,1.1,0.611,3.6,3.63,6.34,5.2,No
16e50c51-541e-4915-b490-127f221fe621,3,50.94,2,90,0.164,0.0352,1,No,2.3,0.935,3.5,1.33,7.72,3.8,Yes
b189f287-fcf4-4c4c-9c08-d762f4d02585,15,63.53,4,12,0.049,0.06,2,No,1.4,0.924,4.13,5,7.6,3,No
d9c94730-306b-4eb9-9d1b-69fcf8ec4f4c,5,127.15,2,6,0.111,0.0168,0,No,2.1,0.473,3.97,5.47,8.91,3,No
24c60cc1-d5a0-4c23-85da-9a9a568a0549,28,84.34,15,29,0.132,0.0576,0,No,2.3,0.316,4.22,4.82,9.03,3.4,No
d616bb57-7396-4648-8a9a-e0a0d25c2185,40,102.42,21,64,0.251,0.0704,0,No,2.3,0.385,3.77,3.27,8.54,4.1,Yes
5aecbf34-8186-4acc-ae15-f38492829fe9,10,59.64,3,66,0.12,0.0432,0,No,2.7,0.696,3.84,2.7,8.7,3.5,Yes
51ed3450-1642-4c45-b1ed-12abd450f4ce,46,120.65,47,8,0.579,0.0704,3,No,4.6,0.495,4.03,7.7,6.8,6.3,No
be262f19-cfba-4d49-8e98-ff340272d737,22,131.76,12,16,0.08,0.0312,1,No,7.9,0.79,4.22,7.23,8.45,2.8,No
1c128726-d969-490b-960e-9f892e05bccd,3,43.14,1,5,0.511,0.112,1,No,0.3,0.696,4.21,4.88,8.17,6.3,No
efa43f8a-f88b-4575-a0e4-6c23a5d7f29e,50,142.63,38,16,0.505,0.056,2,Yes,2.2,0.819,2.71,6.2,6.19,5.7,No
4c414833-ec98-46a0-bb0c-c84c106dbed7,39,24.26,30,67,0.435,0.2224,4,No,1.8,0.489,4.05,3.25,5.64,5.9,Yes
753950d7-cf1c-4ad2-b578-3f2206759264,38,97.52,1,10,0.149,0.0352,1,No,3.5,0.526,3.4,5.7,7.62,3.5,No
5bcf7cbb-9d2d-4042-9b5b-0fad96107eb1,36,45.38,1,3,0.142,0.0048,0,No,2.3,0.486,4.6,5.65,9.58,3.7,No
ab26098a-1135-48c4-bf67-b96cb3657dac,44,63.04,34,0,0.506,0.1392,1,No,1.8,0.497,4.8,6.73,8.67,6.2,No
2d9aa2ed-025c-463f-95b0-1a361acc5aab,2,118.15,2,18,0.062,0.0144,0,No,2.3,0.271,3.55,4.93,8.5,2.7,No
9bd434fc-f6dc-4548-829a-12275b4b2703,54,83.65,1,37,0.432,0.0792,2,No,0,0.612,2.13,3.18,5.53,5.5,Yes
c2adcd95-e963-48fd-b44e-c95ea55f3f60,57,112.1,29,31,0.411,0.0336,0,Yes,1.6,0.881,3.21,4.95,8.1,5.2,No
ce283347-d438-4075-9e67-11a0646d57c5,25,78.32,1,22,0.42,0.0728,0,No,2.2,0.305,5,4.67,9.76,5.5,No
138a0732-c30f-4eeb-b9e1-c939395a01de,38,76.35,10,16,0.259,0.0768,1,Yes,0.9,0.597,3.63,4.83,7.71,4.4,No
d47477d8-8e9c-4bc4-a4b0-81763b886d83,30,90.89,1,22,0.286,0.0624,1,No,0.8,0.865,4.25,4.2,8.38,4.5,No
7e6940ec-c274-4ca5-a00b-dcd38e8752a3,6,57.91,5,180,0.317,0.0568,0,No,4.1,0.82,4.24,1.53,9.05,4.9,Yes
0e70fd0f-dcd6-43cf-8521-ef8342222fb9,15,68.54,8,23,0.347,0.0432,1,No,1.1,0.347,5,4.48,9.19,5,No
ec4b1375-d354-45ce-9c88-fdb414c801d4,21,53.69,11,6,0.072,0.0568,1,No,3.3,0.466,2.11,6.17,6.25,3.2,No
9b7e3c7b-c1e1-47c6-94ba-760436bc0497,58,64.17,1,5,0.383,0.044,0,No,2.4,0.284,4.07,5.58,8.92,5.3,No
fb0d2e41-8a6c-4ba4-a517-cf0c7d126a96,20,97.95,16,26,0.201,0.0016,0,Yes,1.9,0.588,3.26,4.87,8.25,3.8,No
216e269e-f352-4c56-b415-c06e7343eac3,13,18.86,4,46,0.116,0.18,0,No,0.5,0.699,4.16,3,8.56,3.7,No
d0904099-dd25-4bc3-ae39-5e61cf7ed75b,11,98.42,1,86,0.143,0.0568,0,No,3.8,0.637,2.39,2,7.2,3.4,Yes
fae99fa8-b1c6-4572-a799-ddcf53a59ec8,4,114.22,1,64,0.093,0.04,3,No,0.8,0.616,3.38,2.1,6.25,3,Yes
14061579-9956-42a9-a6ee-fa23632a4948,53,33.99,14,4,0.214,0.0808,0,No,5.2,0.657,4.18,7,8.91,4.3,No
9ee39fd4-ebfb-4551-8911-944e36934744,34,137.84,9,50,0.295,0.0928,3,No,3.5,0.686,4.07,3.97,6.76,4.2,No
888d817c-dffd-4f22-a631-171a6bd386d8,14,35.99,4,36,0.249,0.0848,0,No,4,0.37,3.42,4.67,8.14,4.5,No
f4804a2f-bf94-4d6d-9f28-0c33a47e6094,59,52.82,15,55,0.08,0.0568,0,No,3.6,0.885,4.2,3.95,9.01,3.2,No
fd8212e2-cf94-4530-8ff4-ff5f7d970822,58,82.68,1,44,0.114,0.0632,2,No,5.4,0.75,4.46,4.63,7.92,3.3,No
95a2a478-41c1-4c77-bccb-2e2f62b3f427,38,70.01,1,1,0.376,0.0592,0,No,2.9,0.733,3.47,5.95,8.27,5.2,No
2db397ae-0851-494b-b6b5-414aa878262e,58,162.66,1,1,0.273,0.0392,0,No,3.7,0.962,4.27,6.22,9.14,3.9,No
d47f3f6f-e405-43d0-b9bb-6dd92872ab14,12,38.42,4,3,0.108,0.108,0,No,3.3,0.649,4.91,6.08,9.55,3.5,No
36a2a155-2716-4eff-86ff-797fe38f83c1,14,54.11,11,17,0.073,0.032,1,Yes,1.4,0.779,4.12,4.98,8.35,3.2,No
e7e80816-8b36-44a0-ad93-7bc6011a6ba3,56,55.77,15,9,0.312,0.048,1,Yes,4.5,0.729,3.34,6.55,7.51,4.8,No
f2a0eb3f-507d-4e83-803d-0379c99f66c5,14,188.68,11,48,0.518,0.0672,1,No,4.9,0.816,3.75,4.6,7.86,5.5,No
829614f2-b8d1-4e1f-b972-cbbada85ff42,25,186.88,1,30,0.105,0.0424,0,No,2.5,0.383,3.3,4.37,8.16,2.6,No
fd038045-b9f2-452b-8aaa-1501946ae5ff,19,23.71,5,24,0.504,0.0648,0,Yes,0.5,0.304,3.26,4.13,8.04,6.4,No
ec3c822e-8067-4a86-b2a3-e525681f004b,60,60.71,31,13,0.32,0.032,2,Yes,1.4,0.922,3.27,5.85,6.83,4.9,No
28a28ef8-546f-408c-9526-39a5e3e4a510,57,25.23,1,2,0.57,0.2688,2,No,0.4,0.461,3.97,5.07,6.74,6.8,No
9286240f-6587-48a0-b220-2d7ecb84231f,18,77.18,1,2,0.156,0.1528,3,No,3.4,0.58,4.14,6.07,6.63,3.6,No
dc7a1160-4044-436c-8196-63dcf3ce0823,55,67.33,1,104,0.493,0.0056,0,Yes,4.8,0.756,3.25,1.63,8.23,6,Yes
0e8015c0-0b95-45f4-8974-e59569b828e5,59,37.19,1,24,0.35,0.0016,1,No,5,0.613,3.59,5.5,7.92,5.2,No
a6beba6c-7963-4424-b65d-8bac8bb159eb,49,108.6,13,9,0.105,0.0096,1,No,3.7,0.768,3.03,6.22,7.33,3.1,No
cebac6c2-9b42-4b1d-80a5-272e7bb98665,12,25.82,1,41,0.12,0.0568,1,Yes,1.2,0.842,5,3.38,9.14,3.7,No
5c07f07d-abbc-49e2-899c-fa225eec396b,3,89.07,2,54,0.034,0.0568,2,No,3.5,0.443,3.59,3.53,7.07,2.7,No
56668bde-14f3-44cc-a378-37e38856b601,37,52.16,10,41,0.509,0.0016,2,No,6.4,0.583,1.15,5.42,4.81,6.3,No
1915f62c-f835-4d59-b434-e9eb96163f4b,54,188.01,1,21,0.369,0.1408,0,No,2.8,0.593,4.14,4.92,8.67,4.5,No
84bb76dd-1ca6-4ae4-b7c1-3228fa45d940,9,101.27,1,9,0.501,0.0504,0,No,4.6,0.799,4.32,6.12,9.15,5.9,No
fb760a95-5561-4d4d-88b6-7daa6f36ea57,29,54.83,8,6,0.371,0.0816,0,No,6.8,0.6,3.55,7.23,8.28,5.3,No
4031b8d2-a8a6-4856-b4ed-d72ed91b2a9c,28,55.54,1,12,0.133,0.0048,1,No,2.8,0.592,3.96,5.37,8.28,3.6,No
40a283dd-eb71-4716-8813-2414d5d1a260,53,48.39,14,21,0.192,0.0912,1,Yes,2,0.357,3.7,5.08,7.73,4.1,No
9d067964-0c4b-4237-83a0-e64a5f983aad,22,85.74,1,35,0.349,0.052,1,No,1.1,0.324,3.04,3.65,7.2,4.9,Yes
0bcb5fe9-506b-43bb-ab76-6079f8841a98,1,27.69,1,30,0.304,0.0488,0,Yes,3.8,0.556,4.32,4.8,9.16,5,No
0017dca3-b5cf-407f-a31e-c5507569f55a,12,32.57,1,0,0.205,0.008,1,No,0,0.636,4.49,5.03,8.8,4.2,No
0afbace8-9142-423c-abf0-57249c0215b0,4,79.93,2,5,0.188,0.0632,0,No,6.9,0.851,5,7.12,9.79,3.8,No
e731015f-ce6b-436a-8a4e-409e3d41a2af,24,42.8,1,45,0.395,0.0328,1,No,6.3,0.745,2.83,4.88,7.05,5.5,No
74fc556c-edd3-4ae7-8d37-72ad386b76d9,3,49.27,2,18,0.145,0.0112,0,Yes,0,0.602,3.65,4.17,8.61,3.7,No
3e64dfb1-0d10-489a-a85b-3bd15992625e,59,64.9,1,80,0.253,0.0296,0,No,0.3,0.716,2.45,1.13,7.35,4.4,Yes
0973d3a0-a149-4104-a865-863ad1c3baac,6,17.95,2,3,0.589,0.0096,1,No,0.2,0.435,4.53,4.98,8.83,7,No
caa03c4a-5d6f-4e9f-a17b-656a0e1dbe1a,1,54.69,1,19,0.256,0.0552,2,No,1.2,0.806,2.96,4.48,6.44,4.5,No
0ad0e491-c5fd-4cb5-a800-8aa3006aa773,17,88.14,1,51,0.198,0.2584,3,No,4.9,0.54,4.37,4.12,6.51,3.9,No
daf7b6fa-52da-4295-b06c-24f1b482f746,3,100.5,1,28,0.254,0.0448,1,Yes,0,0.663,3.39,3.63,7.57,4.2,No
a752b7ee-bc71-4689-89b5-3276b24dedf3,51,23.21,13,100,0.039,0.0248,0,No,2.3,0.495,2.94,1.2,7.86,3.1,Yes
a9bbf0a7-3c2c-4540-a2e3-2811d1ee2803,3,25.53,2,19,0.296,0.076,0,No,0.9,0.718,3.78,4.42,8.53,4.9,No
75b30b01-d571-4f86-8923-11f2870b1a0f,56,84.12,1,44,0.112,0.1264,1,No,1.4,0.61,4.1,3.3,8.01,3.3,No
5dcd2665-9f6b-405c-9968-720ff7215e4a,9,163.47,10,8,0.319,0.1024,1,No,1.9,0.578,3.73,5.57,7.72,4.3,No
78c83790-d01e-4f3f-8501-e7ac51451a70,18,106.93,1,13,0.038,0.136,3,No,0.8,0.642,1.68,4.65,4.23,2.6,No
c8b68af0-c563-4a77-bf26-9ac77b2ccacd,33,178.93,9,15,0.512,0.0616,0,No,4.2,0.885,3.12,5.95,7.91,5.5,No
31a1f548-0f2f-4c3f-8b02-9707c61e8d0f,43,16.09,22,4,0.064,0.0224,0,Yes,2.1,0.711,5,6.23,9.93,3.4,No
649e9911-001d-49f8-b5b8-4b50a1116b37,26,140.38,14,29,0.384,0.0048,0,No,3.3,0.458,5,5.12,9.98,4.8,No
097fb889-8741-4d9a-98ae-a33a9564a9e2,56,74.84,43,74,0.318,0.0792,0,No,1.2,0.973,5,3.13,9.74,4.8,No
f89df0b5-0cb1-45df-a214-9298bf0b4ce3,22,105.84,17,30,0.205,0.2224,0,Yes,1.5,0.51,5,4.57,9.26,3.8,No
95236355-865f-47ad-9a16-3d8876ced669,60,238.89,16,86,0.246,0.2936,0,No,2.6,0.684,4.65,2.1,8.67,3.3,Yes
93e70bf9-830e-44be-9f00-848a9e145ef2,57,63.03,43,10,0.295,0.0376,1,Yes,3.6,0.752,4.02,7.13,8.23,4.7,No
3a911942-1000-41e1-8b26-50177bd291a6,1,101.25,1,8,0.202,0.028,0,No,2,0.402,4.23,5.3,9.14,3.8,No
30949948-ea7b-4ea0-9d89-503fb6a3a037,19,94.41,5,9,0.435,0.0736,1,No,0.3,0.416,4.15,4.82,8.24,5.5,No
b9727344-d35c-4398-a1e5-03ffdd6f7fba,6,177.8,1,24,0.295,0.1456,1,No,5.9,0.416,3.47,5.8,7.32,4,No
ff4433bd-0ccd-48f2-a364-10cd6e424010,26,41.23,1,49,0.345,0.0488,0,No,7.3,0.453,3.01,5.02,7.85,5.2,No
8acbfb2c-51e9-4bca-a21f-930ffe05fcaa,21,24.63,6,42,0.382,0.0032,0,No,5.1,0.631,4.82,4.8,9.81,5.5,No
0ff3381b-6c62-4ba6-b7ce-3ca5473edb4c,5,27.83,1,49,0.197,0.1352,1,No,1.2,0.236,5,2.98,8.88,4.2,No
d1e28cbf-0a70-4947-bf8d-a86d65db3dc2,18,113.89,10,156,0.166,0.3344,3,No,2.9,0.326,1.66,1.3,3.55,3.5,Yes
4e7509fc-9f5e-47ed-8aeb-9c51c805bd55,45,74.14,12,9,0.464,0.0856,1,No,2.7,0.654,4.68,5.85,8.73,5.8,No
4b5741d2-9a60-446e-8244-240c2c53b7e1,15,36.58,8,31,0.459,0.1104,1,No,1.2,0.307,4.66,4.12,8.63,6,No
70046606-43df-40cb-b461-bd6503faeac3,20,97.32,1,60,0.285,0.0192,2,No,2.3,0.706,2.74,2.8,6.34,4.4,Yes
d9f81f68-af2c-4bd0-8112-835135d674f4,48,89.49,1,10,0.194,0.0584,3,No,1.8,0.695,3.04,5.13,5.85,3.8,No
820c0cda-b671-4254-bf64-cf4dd89e12eb,54,62.52,1,22,0.471,0.0344,1,No,4.8,0.355,4.47,5.53,8.69,5.9,No
6565a7a5-5bef-4942-ada7-dc918eaa9b82,28,108.5,15,7,0.022,0.0488,1,Yes,3.8,0.87,4.63,6.42,8.8,2.5,No
31b9eb26-82ab-47fe-aba5-3f261591bb55,57,51.88,15,12,0.09,0.0968,1,No,2.2,0.551,4.82,5.63,8.83,3.3,No
80218643-9b7f-4450-a92a-e6a1f0d2db9b,37,83.84,1,42,0.538,0.2744,4,No,3.7,0.497,2.52,4.17,3.94,6.3,Yes
c4587328-b6cf-4f81-b150-9c7b5da1dcb4,51,59.86,13,67,0.231,0.0904,2,Yes,1.4,0.442,3.84,2.55,7.21,4.3,Yes
352b18c2-069b-4d14-995e-507434722949,9,74.3,1,34,0.173,0.0304,0,No,5,0.659,2.57,5,7.47,3.8,No
24926eb6-3bed-4b3c-80b4-40ae0f8aeb64,26,51.52,7,41,0.043,0.0648,0,No,0,0.619,4.03,3.18,8.81,3,No
bfd25495-b038-4bdc-a743-c784b25dba91,20,90.27,16,41,0.352,0.0576,2,No,1.9,0.502,1.45,4.12,4.92,4.9,Yes
1b6b3f4f-81ac-4a1b-8d65-99f4b4fdcb99,43,42.74,1,6,0.239,0.0272,0,No,3,0.611,3.96,5.73,8.87,4.4,No
03963bcc-b3c0-4350-b898-d2a0c850f22e,7,56.54,1,31,0.167,0.0688,1,Yes,4.7,0.498,3.11,5.05,7.21,3.8,No
dcbacb11-b4d3-4113-b3a8-a27f930ebe75,51,106.9,13,16,0.38,0.0864,0,Yes,2.6,0.571,5,5.5,9.71,5,No
26cec683-b52f-4494-8fef-917c7cad263e,58,157.69,1,30,0.041,0.0256,0,No,2.4,0.817,5,4.33,9.91,2.3,No
f06c686c-3403-4b4a-9ad4-3c56c8401150,9,48.52,5,87,0.316,0.0032,0,No,2.2,0.38,4.02,1.55,9.01,4.9,Yes
90ce7201-5812-4052-8a7f-a459ac0053d3,33,29,1,23,0.149,0.1592,0,No,1.2,0.914,4.04,4.28,8.51,3.9,No
c6831260-0b3e-450f-9bf9-8f999e3374bf,22,25.06,1,104,0.191,0.0648,0,No,3.4,0.921,5,1.17,9.78,4.2,Yes
b59e79bb-1530-49db-8d0c-deafa85cc7d5,1,64.85,1,4,0.401,0.0856,1,No,2.1,0.308,4.36,5.53,8.41,5.4,No
8b80f18e-0a54-460c-b766-02b777145e53,8,106.09,1,11,0.197,0.0256,0,No,2.9,0.348,4.03,5.45,8.94,3.7,No
d80dfa3d-123f-46f6-81a1-e88d70e4f035,50,91.05,1,83,0.429,0.1432,1,No,3.7,0.92,3.18,2.12,7.04,5.5,Yes
f712bca0-c96e-41eb-a993-01902f430996,55,36.98,14,38,0.292,0.104,2,Yes,1.1,0.087,3.71,3.93,7.03,4.8,No
cfcd377d-d49c-4444-96b8-801b73da56ac,34,26.03,18,39,0.315,0.0008,2,Yes,3.2,0.521,3.92,4.72,7.58,5,No
9e2806f3-d0d1-4465-b3bd-c41699ddadee,48,52.47,37,17,0.176,0.0296,1,Yes,4.4,0.677,4.1,6.85,8.33,3.9,No
ec398faf-e44f-4dd3-82ab-9f1e43c1b699,39,54.2,1,39,0.163,0.0232,0,No,3.6,0.361,4.16,4.28,9.08,3.8,No
303d4d6c-f080-42c0-9c53-b37306fb9408,25,79.33,13,13,0.336,0.0256,1,No,3.3,0.954,3.72,5.88,7.97,4.9,No
7ebf70ec-3d1a-4768-bcd7-27a1b9b4a370,33,38.58,25,20,0.482,0.1312,1,No,4.6,0.53,2.47,6.37,6.37,6.1,No
90b788b0-4f5e-4cc9-ad0d-68014f1438ab,9,123.66,3,18,0.198,0.064,1,No,5.9,0.875,3.09,6.17,7.21,3.6,No
ab93c880-74ce-4090-9919-9bd8d1d5b5ef,56,60.25,29,28,0.319,0.012,0,No,4.8,0.334,4.53,6.17,9.49,4.9,No
1bacb1ca-2711-456d-9e79-412a8286820a,44,27.55,12,23,0.289,0.1208,0,No,1.6,0.728,3.39,4.78,7.99,4.9,No
4078e609-1624-4b62-9cac-0748af2d6d66,44,55.25,12,84,0.412,0.1848,1,No,3.7,0.772,4.19,2.43,7.91,5.6,Yes
9526f931-ab7d-4a6d-ad2d-5893da558e8e,49,72.18,13,2,0.094,0.0312,0,Yes,3.7,0.759,5,6.57,9.9,3.2,No
4f931a42-e75e-48b7-8b04-2cc9404d7ca5,17,48.84,1,65,0.393,0,1,No,3.2,0.911,3.66,2.85,7.99,5.5,Yes
cadbe5c2-d7df-4c46-9249-c6def2a8f69b,57,234.72,29,76,0.227,0.0104,2,No,3.1,0.822,4.29,3.2,7.92,3.2,Yes
0170c900-a352-4476-9ba9-7e9632720ebd,11,141.75,6,56,0.283,0.0416,2,No,7.3,0.855,3.74,4.83,7.27,4.1,No
eb144d9f-4c69-4c73-86dd-7355947b971d,19,95.4,5,36,0.27,0.0048,2,No,4.3,0.477,3.76,4.8,7.41,4.3,No
b0b746cb-9ef9-4ecd-aeb8-1393e3a566c6,22,135.89,1,19,0.031,0.0496,1,No,2.3,0.553,4.76,4.85,8.93,2.4,No
425473ac-fcd2-4d33-b2fe-cef9c61d00d0,9,209.95,3,140,0.563,0.0032,0,No,2.6,0.224,4.04,1,9.03,5.7,Yes
cf34b1fd-9d49-4ace-8fe1-6f9d3b472bce,10,71.7,6,79,0.234,0,3,No,2.1,0.663,3.2,1.95,6.2,4.2,Yes
faffd540-e5c0-4b89-8b83-9e327af23845,25,27.39,7,31,0.329,0.0736,1,No,2.9,0.228,3.59,4.65,7.68,5.1,No
63298ed9-5235-4146-8630-528d099755dc,21,43.68,6,68,0.474,0.0904,1,Yes,4.7,0.304,2.82,3.37,6.85,6.1,Yes
6ce13712-7c5c-4ba5-972c-a487e66d8cc2,11,67.85,3,26,0.517,0.1776,0,Yes,4.1,0.069,4.55,5.17,8.96,6.2,No
d3875522-04b0-4caf-9db5-7c1491a5f458,20,34.92,11,12,0.189,0.0736,2,No,3.8,0.567,3.15,6.03,6.57,4.1,No
b9d9bafa-4061-4f95-8c80-5718081e80cc,12,85.86,1,43,0.125,0.0616,1,No,5.6,0.549,4.31,4.75,8.44,3.4,No
e9cf7c62-11b3-4bb0-9f67-052505129834,39,10,10,8,0.395,0.0064,1,No,5.1,0.827,4.31,6.63,8.62,5.7,No
b23dfe43-5db8-4586-909a-96c364ef6eab,50,159.49,1,7,0.144,0.0728,2,No,0.6,0.472,3.3,4.88,6.72,3.1,No
141eb579-a418-4074-bcce-58f31f25084d,15,34.05,4,51,0.501,0.42,2,No,4.5,0.409,4.44,4.08,6.71,6.3,No
